Similarity,File 1,File 2,Time 1,Time 1 End,Period 1,Culture 1,Region 1,Time 2,Time 2 End,Period 2,Culture 2,Region 2
0.5133333333333333,Diyala54,levant_14-12_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5111111111111111,Diyala56,idrimi,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1500,-1400,Mittani,Mittani,Mesopotamia/Levant
0.51,Diyala53,indus3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2500,-2000,Harappan,Indus,India-Pakistan
0.51,canaanite_1,mari5,-1400,-1200,Late Bronze,Canaanite,Levant,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.51,anatolia_14_3,hazor-lb-1,-1400,-1300,Late Bronze,Hittite,Anatolia,-1400,-1200,Late Bronze,Canaanite,Levant
0.5088888888888888,egypt_6_1,mari5,-2400,-2200,Old Kingdom,Egyptian,Egypt,-2500,-2300,Early Dynastic,Mari,Mesopotamia
0.5066666666666667,egypt_18th_1,egypt_18th_dynasty7_1,-1600,-1300,New Kingdom,Egyptian,Egypt,-1600,-1300,New Kingdom,Egyptian,Egypt
0.5066666666666667,Mari1a,greece_27_2400BCE8,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2700,-2400,Cycladic,Cyclades,Aegean
0.5044444444444445,canaanit_61,greece_28_2500BCE2,-1400,-1200,Late Bronze,Canaanite,Levant,-2800,-2500,Cycladic,Cyclades,Aegean
0.5044444444444445,amorite_1,mesopotamia_27_25_7,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2700,-2500,Early Dynastic,Akkadian,Mesopotamia
0.5044444444444445,SM_22cbce_4,anatolia_14_3,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia,-1400,-1300,Late Bronze,Hittite,Anatolia
0.5033333333333333,diayla_9,khafaji3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2800,-2600,Early Dynastic Period,Southern Mesopotamian,Mesopotamia
0.5033333333333333,egypt13c_3,egypt_5th_dynasty1,-1300,-1200,New Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.5022222222222222,amorite_1,egypt_12d_9,-1800,-1600,Middle Bronze Age,Amorite,Levant,-1900,-1800,Middle Kingdom,Egyptian,Egypt
0.5011111111111111,Diyala56,egypt_6_1,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2400,-2200,Old Kingdom,Egyptian,Egypt
0.5011111111111111,ebla5,indus2,-2600,-2400,Early Bronze Age,Ebla,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.5,amorite_1,indus1,-1800,-1600,Middle Bronze Age,Amorite,Levant,-2200,-1900,Harappan,Indus,India-Pakistan
0.4988888888888889,egypt19thc_4,levant_1400-1200BC_2,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.4988888888888889,egypt_12d_9,egypt_5th_dynasty1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.49777777777777776,Diyala54,greece_27_2200BCE5,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-2700,-2200,Cycladic,Cyclades,Aegean
0.49666666666666665,egypt19thc_4,indus1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2200,-1900,Harappan,Indus,India-Pakistan
0.49666666666666665,egypt5d_31,hazor-lb-1,-2600,-2400,Old Kingdom,Egyptian,Egypt,-1400,-1200,Late Bronze,Canaanite,Levant
0.49666666666666665,Mari1a,greece_27_2200BCE5,-2500,-2300,Early Dynastic,Mari,Mesopotamia,-2700,-2200,Cycladic,Cyclades,Aegean
0.4911111111111111,indus1,old_kingdom,-2200,-1900,Harappan,Indus,India-Pakistan,-2500,-2300,Old Kingdom,Egyptian,Egypt
0.4866666666666667,egypt19thc_4,greece_27_2500BCE1,-1900,-1800,Middle Kingdom,Egyptian,Egypt,-2700,-2500,Cycladic,Cyclades,Aegean
0.48444444444444446,Diyala54,egypt13c_3,-2700,-2500,Early Dynastic,Sumerian,Mesopotamia,-1300,-1200,New Kingdom,Egyptian,Egypt
0.4822222222222222,ebla5,sm_22_7,-2600,-2400,Early Bronze Age,Ebla,Levant,-2300,-2100,Akkadian-Ur III,Sumerian,Mesopotamia
0.4822222222222222,canaanit_61,ramsesII,-1400,-1200,Late Bronze,Canaanite,Levant,-1300,-1200,New Kingdom,Egyptian,Egypt
